threads,iterations,rows,working_set_rows,input_working_set_rows,rows_per_dpa_task,window_writeback,input_materialization,input_location,input_working_set_bytes,ring_output_location,ring_output_bytes,ring_slots,cmdq_chunks,cmdq_tasks,payload_bytes,serializer_work_bytes,host_elapsed_us,enqueue_elapsed_us,start_elapsed_us,drain_wait_us,host_payload_throughput_mb_s,host_serializer_work_throughput_mb_s,dpa_throughput_mb_s,dpa_cycles_sum,dpa_cycles_max,avg_dpa_cycles_per_row,mismatches,status_errors,verification_skipped
190,1,5000000,100000,100000,16,1,materialized,host,14681284,dpa,67108800,209715,50,312500,1004064200,1004064200,1431223,41788,76,1390100,701.543,701.543,3013.79,113939510325,1385591,22787.9,100000,0,0
256,1,5000000,100000,100000,16,1,materialized,host,14681284,dpa,67108800,209715,50,312500,1004064200,1004064200,1236537,42625,86,1194524,811.997,811.997,3964.15,116714247585,1394031,23342.8,100000,0,0
512,1,5000000,100000,100000,16,1,materialized,host,14681284,dpa,67108800,209715,50,312500,1004064200,1004064200,888138,40886,80,847951,1130.53,1130.53,7949.92,116396767793,1395855,23279.4,100000,0,0
