threads,iterations,rows,working_set_rows,input_working_set_rows,rows_per_dpa_task,window_writeback,input_materialization,input_location,input_working_set_bytes,ring_output_location,ring_output_bytes,ring_slots,cmdq_chunks,cmdq_tasks,payload_bytes,serializer_work_bytes,host_elapsed_us,enqueue_elapsed_us,start_elapsed_us,drain_wait_us,host_payload_throughput_mb_s,host_serializer_work_throughput_mb_s,dpa_throughput_mb_s,dpa_cycles_sum,dpa_cycles_max,avg_dpa_cycles_per_row,mismatches,status_errors,verification_skipped
190,1,5000000,100000,100000,16,1,materialized,host,14681284,host,0,0,50,312500,1004064200,1004064200,1662393,41534,95,1621566,603.987,603.987,2439.14,140783312279,1719573,28156.7,0,0,0
256,1,5000000,100000,100000,16,1,materialized,host,14681284,host,0,0,50,312500,1004064200,1004064200,1406144,37316,72,1369506,714.055,714.055,3194.87,144817343778,1739747,28963.5,0,0,0
512,1,5000000,100000,100000,16,1,materialized,host,14681284,host,0,0,50,312500,1004064200,1004064200,930955,37341,68,894328,1078.53,1078.53,6468.75,143048556576,1737460,28609.7,0,0,0
